Date,Product_ID,Category,Region,Sales_Quantity,Sales_Revenue,Discount_Applied
2023-03-10,P041,Electronics,South,13,2421.72,192.0
2023-03-10,P004,Toys,East,10,2967.95,175.31
2023-03-10,P048,Home & Kitchen,West,7,3178.36,524.28
2023-03-10,P034,Clothing,East,16,1753.34,410.25
2023-03-10,P031,Toys,South,9,687.05,148.31
2023-03-10,P050,Electronics,West,14,4216.86,773.31
2023-03-10,P012,Electronics,East,9,1834.78,188.15
2023-03-10,P025,Electronics,West,18,1406.17,39.81
2023-03-10,P009,Home & Kitchen,South,12,229.43,52.66
2023-03-10,P029,Clothing,West,15,3497.95,326.11
2023-03-11,P044,Home & Kitchen,North,14,6784.28,1405.01
2023-03-11,P014,Clothing,South,7,550.22,133.38
2023-03-11,P015,Home & Kitchen,East,8,3783.09,515.69
2023-03-11,P040,Home & Kitchen,South,9,3169.88,547.9
2023-03-11,P001,Home & Kitchen,North,18,3284.94,170.52
2023-03-11,P030,Groceries,North,2,498.78,83.34
2023-03-11,P042,Toys,East,9,3385.64,379.43
2023-03-11,P038,Toys,West,11,4378.94,1039.77
2023-03-11,P002,Toys,North,7,464.29,112.75
2023-03-11,P009,Groceries,West,11,3253.11,762.88
2023-03-12,P003,Electronics,South,7,1908.94,288.45
2023-03-12,P033,Home & Kitchen,North,3,270.72,20.75
2023-03-12,P035,Toys,West,18,1964.43,102.93
2023-03-12,P014,Clothing,South,15,828.3,222.91
2023-03-12,P036,Toys,West,6,417.83,51.38
2023-03-12,P015,Groceries,North,4,1470.16,81.27
2023-03-12,P050,Clothing,East,7,1030.94,259.34
2023-03-12,P040,Toys,East,5,197.22,53.8
2023-03-12,P009,Toys,West,15,4638.22,143.27
2023-03-12,P038,Electronics,West,13,4456.51,63.58
2023-03-13,P040,Clothing,West,2,562.4,131.18
2023-03-13,P015,Home & Kitchen,North,1,180.53,42.24
2023-03-13,P039,Groceries,West,18,8280.67,1336.86
2023-03-13,P049,Groceries,North,6,2573.21,657.24
2023-03-13,P031,Clothing,South,8,2940.83,595.88
2023-03-13,P010,Home & Kitchen,South,3,851.89,15.81
2023-03-13,P009,Home & Kitchen,East,5,1369.42,156.87
2023-03-13,P021,Electronics,West,3,267.07,44.43
2023-03-13,P006,Electronics,South,3,885.22,80.84
2023-03-13,P035,Toys,South,11,2499.14,552.39
2023-03-14,P013,Home & Kitchen,South,10,4329.92,749.55
2023-03-14,P036,Toys,North,19,773.25,1.43
2023-03-14,P049,Electronics,West,10,466.4,123.01
2023-03-14,P041,Electronics,West,1,417.94,70.29
2023-03-14,P022,Groceries,East,16,6643.02,1921.26
2023-03-14,P043,Groceries,South,7,447.15,86.11
2023-03-14,P003,Toys,East,2,927.38,154.1
2023-03-14,P050,Groceries,East,5,2458.53,549.02
2023-03-14,P048,Clothing,South,10,150.08,40.02
2023-03-14,P026,Electronics,East,12,758.93,184.44
2023-03-15,P031,Clothing,East,8,2909.74,704.23
2023-03-15,P015,Toys,North,14,3724.51,232.0
2023-03-15,P012,Electronics,South,6,1561.65,52.16
2023-03-15,P028,Electronics,West,4,652.38,116.65
2023-03-15,P007,Home & Kitchen,East,9,1119.32,7.86
2023-03-15,P039,Electronics,North,4,919.87,146.94
2023-03-15,P044,Clothing,North,5,88.91,26.05
2023-03-15,P049,Groceries,West,8,1158.52,337.8
2023-03-15,P011,Groceries,West,13,5184.59,1375.08
2023-03-15,P001,Home & Kitchen,East,15,4438.77,963.66
2023-03-16,P040,Toys,West,14,4413.35,38.54
2023-03-16,P031,Groceries,South,16,773.85,100.72
2023-03-16,P010,Home & Kitchen,South,6,823.14,23.19
2023-03-16,P022,Home & Kitchen,West,12,3121.62,145.5
2023-03-16,P013,Electronics,West,15,3577.29,889.52
2023-03-16,P004,Toys,West,14,5147.3,948.08
2023-03-16,P045,Groceries,East,9,2323.83,178.14
2023-03-16,P021,Groceries,East,10,4752.05,320.73
2023-03-16,P037,Clothing,West,14,2674.32,396.81
2023-03-16,P027,Groceries,South,5,2335.58,599.16
2023-03-17,P021,Groceries,North,1,93.42,15.14
2023-03-17,P012,Clothing,South,4,1282.72,192.61
2023-03-17,P025,Clothing,South,5,1635.97,16.98
2023-03-17,P031,Groceries,North,17,8423.37,401.41
2023-03-17,P010,Toys,East,14,6816.19,983.71
2023-03-17,P027,Clothing,North,9,2685.47,794.83
2023-03-17,P006,Electronics,West,14,2801.52,793.87
2023-03-17,P030,Home & Kitchen,North,12,502.73,62.54
2023-03-17,P018,Groceries,West,10,1447.77,10.51
2023-03-17,P008,Clothing,North,17,4949.64,1465.98
2023-03-18,P028,Groceries,South,1,39.48,11.64
2023-03-18,P015,Electronics,South,3,1251.78,193.4
2023-03-18,P013,Toys,East,11,1409.97,69.33
2023-03-18,P033,Electronics,South,6,1622.33,311.81
2023-03-18,P041,Clothing,West,7,2222.73,282.84
2023-03-18,P020,Home & Kitchen,North,4,1299.4,96.42
2023-03-18,P037,Home & Kitchen,West,9,1155.96,278.49
2023-03-18,P042,Home & Kitchen,West,2,938.3,79.37
2023-03-18,P031,Home & Kitchen,East,15,1388.38,195.3
2023-03-18,P009,Groceries,North,12,4853.17,1273.23
2023-03-19,P050,Toys,East,13,972.8,229.91
2023-03-19,P028,Home & Kitchen,West,17,3024.42,316.21
2023-03-19,P042,Toys,East,4,1578.96,113.66
2023-03-19,P002,Home & Kitchen,West,10,226.87,60.52
2023-03-19,P048,Groceries,South,2,96.32,14.29
2023-03-19,P040,Groceries,North,16,2465.09,466.78
2023-03-19,P003,Groceries,East,19,877.02,198.53
2023-03-19,P044,Home & Kitchen,North,16,1305.46,166.73
2023-03-19,P033,Electronics,West,10,3142.44,22.75
2023-03-19,P008,Clothing,North,8,2260.08,346.69
2023-03-20,P006,Groceries,North,13,1633.77,435.84
2023-03-20,P036,Home & Kitchen,East,13,5380.21,1342.27
2023-03-20,P017,Groceries,West,14,6622.43,652.37
2023-03-20,P018,Electronics,South,7,2292.34,570.74
2023-03-20,P013,Groceries,East,1,17.21,2.17
2023-03-20,P022,Electronics,South,6,2434.74,233.29
2023-03-20,P012,Home & Kitchen,North,11,3262.69,868.95
2023-03-20,P032,Home & Kitchen,West,1,200.15,49.62
2023-03-20,P048,Clothing,South,1,93.14,4.61
2023-03-20,P035,Groceries,West,3,236.99,12.12
2023-03-21,P028,Toys,East,4,717.53,137.96
2023-03-21,P005,Electronics,West,16,229.3,56.86
2023-03-21,P050,Clothing,North,7,3177.97,648.64
2023-03-21,P012,Clothing,West,14,5247.59,144.06
2023-03-21,P043,Toys,North,8,3577.74,352.95
2023-03-21,P006,Electronics,West,10,951.06,82.83
2023-03-21,P035,Toys,West,18,843.71,132.55
2023-03-21,P008,Groceries,East,9,2136.16,446.08
2023-03-21,P032,Toys,West,1,285.51,33.08
2023-03-21,P031,Toys,East,9,348.64,54.01
2023-03-22,P039,Groceries,South,10,4984.79,254.38
2023-03-22,P019,Groceries,East,13,2468.09,63.8
2023-03-22,P018,Toys,East,18,4051.2,1104.42
2023-03-22,P047,Electronics,West,12,4213.04,46.6
2023-03-22,P017,Groceries,West,7,3317.56,718.65
2023-03-22,P014,Clothing,West,16,6395.82,374.95
2023-03-22,P044,Groceries,East,3,1485.6,341.16
2023-03-22,P006,Electronics,West,17,7030.49,1650.73
2023-03-22,P026,Home & Kitchen,East,18,7364.28,2115.31
2023-03-22,P001,Groceries,North,9,1182.37,152.83
2023-03-23,P040,Electronics,South,2,108.46,8.28
2023-03-23,P009,Home & Kitchen,East,7,456.76,100.99
2023-03-23,P003,Clothing,East,13,6212.51,1620.41
2023-03-23,P050,Groceries,North,10,428.45,85.58
2023-03-23,P027,Home & Kitchen,East,4,688.58,4.13
2023-03-23,P015,Groceries,North,2,896.71,128.68
2023-03-23,P035,Groceries,North,5,553.5,37.96
2023-03-23,P020,Clothing,East,15,2585.4,432.33
2023-03-23,P001,Home & Kitchen,North,11,678.78,51.15
2023-03-23,P039,Home & Kitchen,South,5,1889.15,566.74
2023-03-24,P002,Toys,North,13,5993.17,1628.26
2023-03-24,P042,Groceries,West,7,1650.47,188.45
2023-03-24,P034,Groceries,North,16,334.05,98.47
2023-03-24,P007,Electronics,North,18,3149.5,757.18
2023-03-24,P044,Electronics,West,6,1292.38,26.87
2023-03-24,P009,Toys,West,3,914.83,271.95
2023-03-24,P017,Electronics,South,15,4977.46,450.3
2023-03-24,P019,Groceries,South,19,6405.48,497.98
2023-03-24,P005,Groceries,South,5,229.09,26.12
2023-03-24,P015,Groceries,West,12,3670.03,1008.67
2023-03-25,P002,Groceries,East,10,4598.04,173.51
2023-03-25,P001,Toys,South,17,7100.29,869.32
2023-03-25,P050,Groceries,East,8,99.37,26.15
2023-03-25,P022,Clothing,East,4,83.39,23.22
2023-03-25,P043,Home & Kitchen,East,7,2561.69,202.91
2023-03-25,P045,Clothing,West,11,3995.54,252.34
2023-03-25,P040,Groceries,West,18,8966.07,1781.06
2023-03-25,P042,Electronics,West,5,1415.67,312.77
2023-03-25,P014,Home & Kitchen,West,19,7377.6,267.9
2023-03-25,P027,Home & Kitchen,East,17,2670.18,72.04
2023-03-26,P038,Toys,East,5,1690.08,247.51
2023-03-26,P013,Toys,East,12,1619.33,4.01
2023-03-26,P020,Home & Kitchen,East,7,3483.32,1044.78
2023-03-26,P007,Home & Kitchen,South,11,2656.43,744.0
2023-03-26,P029,Groceries,South,11,3107.62,56.17
2023-03-26,P006,Groceries,West,19,7112.02,1425.2
2023-03-26,P049,Clothing,South,8,2735.79,181.83
2023-03-26,P041,Toys,North,13,2301.3,398.65
2023-03-26,P033,Electronics,North,15,4777.59,265.49
2023-03-26,P034,Home & Kitchen,East,8,3612.34,341.04
2023-03-27,P032,Groceries,West,18,952.36,245.96
2023-03-27,P048,Clothing,West,3,479.98,82.91
2023-03-27,P025,Toys,West,10,3940.96,963.23
2023-03-27,P015,Clothing,South,6,648.75,174.76
2023-03-27,P033,Toys,West,11,1742.38,460.86
2023-03-27,P022,Electronics,East,3,1483.55,325.37
2023-03-27,P012,Toys,West,17,2932.35,448.64
2023-03-27,P028,Clothing,North,1,380.88,102.98
2023-03-27,P047,Toys,North,10,1951.18,12.8
2023-03-27,P035,Toys,West,15,4885.66,1418.71
2023-03-28,P049,Home & Kitchen,South,13,6493.06,1123.86
2023-03-28,P019,Toys,East,2,374.79,111.07
2023-03-28,P004,Home & Kitchen,North,10,1476.04,360.49
2023-03-28,P003,Clothing,East,14,1947.87,293.32
2023-03-28,P013,Clothing,North,9,2651.62,794.49
2023-03-28,P028,Home & Kitchen,West,2,118.61,26.08
2023-03-28,P036,Home & Kitchen,South,9,2155.25,55.14
2023-03-28,P033,Clothing,West,1,185.64,29.04
2023-03-28,P007,Electronics,South,14,5180.87,1478.02
2023-03-28,P015,Toys,West,3,51.39,10.28
2023-03-29,P025,Toys,East,12,4148.05,860.01
2023-03-29,P045,Home & Kitchen,West,5,886.81,94.87
2023-03-29,P048,Electronics,West,6,189.4,24.75
2023-03-29,P041,Toys,East,13,3009.16,747.35
2023-03-29,P027,Groceries,West,2,293.27,11.43
2023-03-29,P023,Toys,West,9,3203.15,522.47
2023-03-29,P030,Home & Kitchen,West,16,5070.68,978.05
2023-03-29,P026,Clothing,North,17,8070.9,613.32
2023-03-29,P039,Home & Kitchen,South,11,383.98,74.74
2023-03-29,P012,Electronics,East,14,2438.5,32.93
2023-03-30,P022,Groceries,North,17,4532.99,798.98
2023-03-30,P047,Groceries,South,9,2132.42,291.11
2023-03-30,P035,Home & Kitchen,North,17,3950.39,171.93
2023-03-30,P026,Groceries,West,12,4387.83,162.62
2023-03-30,P008,Toys,South,1,276.02,50.64
2023-03-30,P002,Home & Kitchen,North,8,3574.57,568.75
2023-03-30,P007,Toys,North,17,3198.56,557.23
2023-03-30,P043,Groceries,South,4,1626.53,113.5
2023-03-30,P015,Toys,West,10,3100.03,692.11
2023-03-30,P014,Groceries,North,19,3597.06,946.97
2023-03-31,P050,Electronics,West,18,6426.64,1602.34
2023-03-31,P023,Clothing,South,5,1110.57,57.83
2023-03-31,P008,Toys,West,5,1804.89,90.39
2023-03-31,P002,Toys,South,12,3232.23,387.33
2023-03-31,P022,Groceries,North,8,2408.21,196.77
2023-03-31,P013,Groceries,West,4,1138.17,256.95
2023-03-31,P012,Toys,East,19,829.85,169.96
2023-03-31,P040,Home & Kitchen,South,14,6090.7,777.29
2023-03-31,P021,Toys,East,7,1640.41,372.89
2023-03-31,P030,Groceries,West,19,4607.88,625.12
2023-04-01,P043,Toys,East,16,1054.23,56.19
2023-04-01,P010,Clothing,West,16,459.11,57.42
2023-04-01,P041,Clothing,South,1,132.36,32.99
2023-04-01,P039,Electronics,West,6,2501.91,442.99
2023-04-01,P004,Groceries,South,18,6019.34,1173.63
2023-04-01,P035,Groceries,East,12,484.35,81.62
2023-04-01,P040,Home & Kitchen,East,1,441.35,89.26
2023-04-01,P015,Clothing,West,19,7927.08,1530.42
2023-04-01,P044,Groceries,East,7,608.73,93.45
2023-04-01,P007,Groceries,West,3,925.81,59.21
2023-04-02,P014,Toys,West,15,3610.88,192.71
2023-04-02,P028,Clothing,South,17,349.03,0.17
2023-04-02,P035,Clothing,East,1,206.3,47.09
2023-04-02,P003,Toys,East,18,8398.0,442.94
2023-04-02,P047,Groceries,West,4,1170.84,90.86
2023-04-02,P050,Toys,West,13,5282.82,318.77
2023-04-02,P038,Groceries,North,2,197.84,8.42
2023-04-02,P004,Electronics,South,15,7129.56,256.17
2023-04-02,P017,Home & Kitchen,East,6,993.03,277.26
2023-04-02,P040,Clothing,East,1,365.76,23.2
2023-04-03,P013,Clothing,South,6,1580.73,441.79
2023-04-03,P029,Electronics,West,9,4129.15,620.26
2023-04-03,P003,Toys,West,2,307.51,82.6
2023-04-03,P014,Clothing,North,5,822.68,127.49
2023-04-03,P004,Home & Kitchen,South,4,1648.31,31.83
2023-04-03,P035,Groceries,East,2,525.77,139.69
2023-04-03,P038,Electronics,East,17,4352.81,138.66
2023-04-03,P011,Groceries,South,6,1099.72,268.58
2023-04-03,P010,Clothing,South,18,3826.15,1025.24
2023-04-03,P036,Groceries,South,15,5723.67,1653.89
2023-04-04,P032,Electronics,South,19,1936.35,69.01
2023-04-04,P028,Toys,West,1,369.31,31.61
2023-04-04,P008,Groceries,West,6,1345.9,137.59
2023-04-04,P046,Electronics,South,6,614.74,97.22
2023-04-04,P014,Home & Kitchen,South,15,5354.15,770.36
2023-04-04,P036,Home & Kitchen,East,14,2795.28,287.15
2023-04-04,P047,Electronics,East,7,3256.76,722.49
2023-04-04,P049,Home & Kitchen,North,9,3961.15,333.12
2023-04-04,P023,Groceries,East,6,2223.74,360.02
2023-04-04,P006,Clothing,South,9,2550.76,240.45
2023-04-05,P025,Clothing,West,3,1317.15,296.57
2023-04-05,P033,Toys,North,4,776.76,152.57
2023-04-05,P037,Home & Kitchen,East,4,125.43,16.58
2023-04-05,P006,Toys,West,11,3841.41,266.36
2023-04-05,P043,Electronics,South,4,1731.63,361.5
2023-04-05,P010,Toys,South,12,649.37,48.94
2023-04-05,P007,Groceries,South,18,5110.38,1517.79
2023-04-05,P008,Groceries,North,9,1088.82,281.39
2023-04-05,P030,Groceries,North,5,1552.55,26.1
2023-04-05,P002,Home & Kitchen,West,8,1841.35,390.28
2023-04-06,P048,Toys,South,8,515.34,16.12
2023-04-06,P025,Toys,North,2,821.32,241.58
2023-04-06,P028,Groceries,West,13,4994.76,1476.87
2023-04-06,P014,Electronics,South,10,1901.39,319.66
2023-04-06,P018,Electronics,South,1,337.94,81.37
2023-04-06,P017,Electronics,East,10,158.1,23.01
2023-04-06,P026,Home & Kitchen,North,6,2296.71,184.1
2023-04-06,P002,Home & Kitchen,North,15,2270.99,138.48
2023-04-06,P038,Toys,South,12,3835.52,176.46
2023-04-06,P043,Home & Kitchen,South,2,111.0,26.54
2023-04-07,P022,Electronics,East,6,811.85,126.11
2023-04-07,P026,Clothing,South,13,1465.4,137.35
2023-04-07,P042,Toys,North,14,3992.15,1166.42
2023-04-07,P006,Electronics,North,14,4200.95,585.75
2023-04-07,P025,Clothing,East,14,334.67,77.01
2023-04-07,P045,Toys,North,8,3199.88,804.1
2023-04-07,P044,Groceries,West,13,4838.1,908.88
2023-04-07,P004,Home & Kitchen,East,19,5315.55,1525.14
2023-04-07,P040,Toys,West,1,47.99,6.82
2023-04-07,P043,Toys,West,9,3715.65,559.1
2023-04-08,P019,Clothing,East,12,2328.11,525.22
2023-04-08,P041,Toys,East,15,7301.19,189.96
2023-04-08,P048,Electronics,West,10,612.06,64.46
2023-04-08,P010,Toys,East,2,832.71,14.44
2023-04-08,P028,Toys,East,1,11.49,2.7
2023-04-08,P025,Home & Kitchen,North,2,659.52,124.74
2023-04-08,P024,Toys,South,4,491.4,54.2
2023-04-08,P031,Home & Kitchen,South,15,3223.76,502.64
2023-04-08,P017,Toys,North,19,2041.33,278.24
2023-04-08,P027,Home & Kitchen,North,16,5871.81,814.63
2023-04-09,P047,Groceries,East,19,8112.2,1232.86
2023-04-09,P026,Groceries,North,14,3722.66,629.89
2023-04-09,P002,Home & Kitchen,West,1,210.57,39.6
2023-04-09,P015,Toys,South,15,2255.71,205.55
2023-04-09,P006,Home & Kitchen,South,15,1088.82,139.66
2023-04-09,P013,Toys,West,12,3699.27,365.86
2023-04-09,P046,Clothing,West,13,2913.81,501.47
2023-04-09,P034,Home & Kitchen,North,18,1127.53,172.53
2023-04-09,P041,Clothing,East,8,1914.32,447.23
2023-04-09,P017,Home & Kitchen,North,19,6581.01,1823.3
2023-04-10,P035,Home & Kitchen,South,12,3860.34,963.05
2023-04-10,P006,Home & Kitchen,East,14,609.67,85.27
2023-04-10,P049,Clothing,East,6,2573.28,194.83
2023-04-10,P032,Toys,South,18,4662.1,349.98
2023-04-10,P034,Home & Kitchen,North,18,5580.9,288.29
2023-04-10,P009,Clothing,North,5,1350.8,328.66
2023-04-10,P031,Clothing,East,9,374.93,73.16
2023-04-10,P001,Toys,West,9,4460.78,730.7
2023-04-10,P048,Groceries,West,11,3389.23,493.76
2023-04-10,P042,Home & Kitchen,North,8,3729.19,1040.73
2023-04-11,P049,Home & Kitchen,West,17,4560.69,1102.88
2023-04-11,P047,Toys,South,7,2429.99,430.26
2023-04-11,P023,Groceries,South,3,150.66,4.87
2023-04-11,P036,Toys,East,4,241.21,12.85
2023-04-11,P006,Groceries,North,6,2213.54,276.85
2023-04-11,P037,Electronics,North,18,1601.42,323.51
2023-04-11,P003,Home & Kitchen,East,6,341.53,46.23
2023-04-11,P050,Clothing,North,10,3126.0,862.6
2023-04-11,P013,Groceries,West,19,4384.96,698.7
2023-04-11,P038,Groceries,West,19,2825.56,440.15
2023-04-12,P016,Groceries,North,17,1910.82,2.74
2023-04-12,P047,Clothing,West,16,6451.34,942.14
2023-04-12,P023,Electronics,West,2,834.78,82.62
2023-04-12,P044,Groceries,North,15,7183.02,613.71
2023-04-12,P049,Electronics,West,10,2834.28,757.42
2023-04-12,P012,Electronics,North,12,3822.12,134.69
2023-04-12,P019,Clothing,West,11,4988.02,219.05
2023-04-12,P046,Toys,South,19,6235.36,1681.9
2023-04-12,P033,Clothing,West,3,1087.5,143.39
2023-04-12,P002,Electronics,South,9,4404.7,650.51
2023-04-13,P027,Toys,South,10,742.79,68.89
2023-04-13,P028,Electronics,West,13,2458.1,460.54
2023-04-13,P026,Toys,North,18,680.18,187.29
2023-04-13,P050,Clothing,West,14,5054.81,440.88
2023-04-13,P008,Toys,North,16,7237.46,1842.47
2023-04-13,P012,Home & Kitchen,North,7,2933.89,817.55
2023-04-13,P035,Clothing,North,16,7024.25,56.33
2023-04-13,P015,Electronics,West,2,258.25,67.39
2023-04-13,P014,Electronics,West,6,701.14,133.44
2023-04-13,P029,Home & Kitchen,South,13,2581.28,665.02
2023-04-14,P006,Toys,North,3,1382.83,9.53
2023-04-14,P050,Electronics,East,14,828.24,40.38
2023-04-14,P021,Clothing,East,12,5237.11,1336.3
2023-04-14,P046,Groceries,South,10,1686.18,161.0
2023-04-14,P003,Groceries,East,13,6259.1,860.84
2023-04-14,P002,Groceries,West,17,7892.4,940.19
2023-04-14,P018,Electronics,West,16,2075.19,139.39
2023-04-14,P013,Clothing,West,12,2526.64,268.51
2023-04-14,P043,Groceries,East,9,3550.96,632.07
2023-04-14,P042,Clothing,West,12,3874.48,604.78
2023-04-15,P041,Clothing,West,6,1719.97,288.35
2023-04-15,P034,Electronics,South,18,5089.56,1050.29
2023-04-15,P009,Groceries,South,13,5440.02,33.41
2023-04-15,P043,Clothing,West,3,1062.87,204.93
2023-04-15,P007,Clothing,West,17,8148.86,919.42
2023-04-15,P036,Toys,West,19,3655.77,60.85
2023-04-15,P012,Toys,East,7,1466.09,307.23
2023-04-15,P031,Groceries,North,1,425.34,103.07
2023-04-15,P017,Electronics,East,15,7425.7,1241.31
2023-04-15,P040,Toys,South,13,1686.8,83.55
2023-04-16,P042,Home & Kitchen,West,13,3802.94,881.38
2023-04-16,P026,Toys,South,1,441.67,113.67
2023-04-16,P040,Clothing,East,8,3333.1,155.19
2023-04-16,P003,Toys,West,13,1882.5,295.98
2023-04-16,P050,Home & Kitchen,East,19,5436.28,769.74
2023-04-16,P002,Home & Kitchen,North,18,6549.72,893.65
2023-04-16,P020,Clothing,West,4,407.21,120.18
2023-04-16,P037,Clothing,West,11,844.92,240.5
2023-04-16,P043,Groceries,North,9,4368.06,185.85
2023-04-16,P018,Toys,South,8,3651.42,3.73
2023-04-17,P018,Clothing,North,3,45.46,0.94
2023-04-17,P023,Home & Kitchen,West,8,2069.59,233.13
2023-04-17,P021,Toys,South,19,7861.45,1086.35
2023-04-17,P050,Groceries,North,4,1918.42,254.39
2023-04-17,P029,Toys,East,14,2337.67,89.61
2023-04-17,P048,Electronics,South,5,2176.23,75.87
2023-04-17,P010,Toys,West,17,1949.77,122.86
2023-04-17,P012,Home & Kitchen,West,1,361.23,40.76
2023-04-17,P045,Groceries,East,11,2939.42,720.59
2023-04-17,P035,Clothing,East,1,430.71,55.03
2023-04-18,P042,Home & Kitchen,North,8,449.11,63.62
2023-04-18,P025,Home & Kitchen,East,11,2036.42,30.63
2023-04-18,P004,Groceries,East,12,269.12,26.2
2023-04-18,P010,Toys,North,16,7302.92,2100.48
2023-04-18,P039,Electronics,North,13,1840.86,179.36
2023-04-18,P050,Home & Kitchen,South,5,1977.83,208.5
2023-04-18,P008,Home & Kitchen,West,7,1312.69,238.15
2023-04-18,P006,Groceries,South,13,1962.8,456.7
2023-04-18,P028,Electronics,East,6,1803.32,426.47
2023-04-18,P036,Toys,North,3,372.89,31.98
2023-04-19,P026,Clothing,East,11,3378.36,656.49
2023-04-19,P004,Clothing,East,15,5328.34,1305.17
2023-04-19,P050,Electronics,South,8,3598.64,123.16
2023-04-19,P023,Toys,North,17,2321.17,331.13
2023-04-19,P014,Clothing,East,8,2496.66,596.81
2023-04-19,P024,Electronics,South,1,366.39,87.16
2023-04-19,P036,Toys,West,15,7351.36,76.69
2023-04-19,P007,Clothing,East,13,4687.36,1289.59
2023-04-19,P047,Electronics,East,4,1379.01,12.97
2023-04-19,P019,Clothing,East,10,2917.18,75.06
2023-04-20,P033,Clothing,South,14,1943.84,502.68
2023-04-20,P029,Home & Kitchen,East,16,7527.4,303.96
2023-04-20,P005,Home & Kitchen,East,11,1981.52,379.23
2023-04-20,P009,Groceries,South,13,1946.83,443.05
2023-04-20,P014,Electronics,North,19,3241.47,145.84
2023-04-20,P006,Groceries,West,15,3438.17,38.08
2023-04-20,P034,Groceries,North,11,2281.21,628.44
2023-04-20,P018,Clothing,East,15,5833.57,1545.22
2023-04-20,P017,Home & Kitchen,North,16,5105.98,336.6
2023-04-20,P040,Electronics,West,18,225.34,50.37
2023-04-21,P013,Toys,South,9,2255.92,569.96
2023-04-21,P042,Clothing,West,4,326.89,82.56
2023-04-21,P034,Home & Kitchen,East,14,283.18,12.43
2023-04-21,P041,Electronics,South,11,4345.04,838.18
2023-04-21,P004,Toys,East,9,4451.42,863.15
2023-04-21,P031,Groceries,East,2,619.13,100.61
2023-04-21,P038,Groceries,West,19,201.03,51.88
2023-04-21,P039,Home & Kitchen,East,9,4163.96,339.53
2023-04-21,P009,Electronics,South,14,5213.16,177.5
2023-04-21,P003,Toys,East,5,33.02,7.85
2023-04-22,P037,Electronics,North,2,193.9,12.01
2023-04-22,P012,Groceries,North,6,478.89,63.17
2023-04-22,P003,Toys,North,11,3427.88,940.01
2023-04-22,P028,Toys,North,3,221.37,60.57
2023-04-22,P032,Electronics,South,15,5986.22,1111.62
2023-04-22,P022,Toys,North,17,8103.26,369.67
2023-04-22,P034,Groceries,East,16,7534.32,797.77
2023-04-22,P040,Electronics,East,18,651.23,10.74
2023-04-22,P038,Home & Kitchen,West,16,219.85,34.14
2023-04-22,P021,Groceries,North,1,457.33,0.75
2023-04-23,P027,Electronics,East,9,486.04,115.23
